points
5,-13
8,-8
-6,18
-6,-8
-9,5
-4,11
-12,-10
-1,8
17,-8
-6,5
-9,-10
-9,-9
14,-5
1,-1
16,-11
-4,9
14,-13
-10,-1
7,6
18,-9
-14,5
-8,-1
-10,1
19,-7
-12,2
20,-12
-10,11
20,-10
-17,4
4,8
18,-18
11,-5
13,-19
-14,1
-17,0
-15,2
-16,-4
13,-17
-15,6
16,3
-18,-7
-16,4
9,-17
-20,-8
13,1
9,-18
-18,-2
10,-13
20,-3
-7,16
10,-17
-18,-9
-10,7
-18,10
5,-16
-14,8
13,9
-11,2
12,-3
-11,10
7,-10
-19,-10
-15,13
9,-3
-14,3
2,5
15,-3
8,-11
7,-7
-17,-10
15,-2
18,-1
18,-6
20,5
-12,8
6,-12
-11,-3
0,-11
19,6
18,6
-12,-5
-16,19
-3,7
20,7
-16,2
-9,-7
6,-7
17,-3
-13,-8
7,8
-12,-9
17,2
18,0
-14,-14
17,-1
5,7
16,-3
9,-1
-13,14
-5,-8
-13,-9
10,-1
6,4
7,4
13,3
-7,-11
12,9
13,0
-2,-4
13,2
-8,-7
-1,-13
9,9
-6,-10
-20,0
-3,-14
9,-5
-2,-15
-4,-10
-17,1
-20,7
5,-20
-20,1
-1,-19
9,-16
9,5
9,-19
13,-5
5,-17
10,-19
-13,3
6,-20
10,-20
-13,8
-19,4
1,10
-19,3
13,-18
11,-18
-20,2
-5,-10
-1,-15
4,-17
4,-16
3,-16
-20,-1
-7,-10
-10,-10
-12,-6
-3,-18
-7,-7
-16,-7
5,8
-3,-10
-11,-8
1,-11
8,7
5,14
-4,-7
-3,-13
-2,-8
-10,-9
-2,-10
-2,-17
-1,-6
-5,-17
-4,-15
-5,-20
1,-12
6,-16
12,-11
4,-3
16,-4
19,-2
-18,-1
15,5
14,3
17,-6
3,-13
18,1
-4,-14
8,-10
-13,-10
16,2
-10,13
3,10
-8,-10
-2,-14
-3,-15
-13,18
-11,-16
13,11
-13,20
16,5
-6,-17
17,3
13,13
-17,19
-4,-3
16,1
18,15
-17,20
-6,-13
-7,-15
17,1
17,18
-19,19
13,5
14,13
8,10
11,10
15,12
8,8
-20,20
-4,-12
16,0
12,11
7,10
8,11
-6,-19
12,13
10,-8
-8,-14
11,-4
2,9
13,-6
1,4
14,-7
-11,-10
-11,-14
14,2
-18,18
-10,12
-10,-12
-3,11
-8,-19
-18,19
-6,-15
-7,-17
-7,-16
-8,-20
-11,17
2,19
2,17
-1,-17
-11,16
4,-15
-8,16
-6,7
7,-8
-5,18
-6,11
-3,16
-6,20
-6,17
-8,12
4,20
3,18
3,14
8,19
6,16
-9,-11
9,12
14,14
-17,-6
-2,4
15,11
17,12
18,20
16,16
8,9
18,14
20,10
16,15
4,10
11,5
7,-17
7,-20
1,-20
2,-16
9,3
-15,-11
11,-17
-18,-14
8,-19
-18,-11
8,-20
-18,-5
-1,-16
14,4
13,8
7,-6
2,18
14,5
11,6
15,3
8,3
10,6
2,-14
14,-3
16,-7
12,4
4,-7
11,4
12,-7
11,-7
-1,20
17,-10
-8,-11
-8,-9
12,7
15,9
14,6
-15,-1
-18,-16
9,10
13,4
-6,10
10,-12
11,-10
14,-10
12,-10
17,-4
18,-10
14,7
14,-8
9,11
13,6
-1,-14
12,-12
11,-20
16,-12
14,-17
18,-11
14,-15
13,-12
11,-2
11,-14
12,-2
8,-15
12,-16
14,-12
12,-18
16,-20
9,-14
7,-13
-5,-19
-2,-16
11,11
12,-9
11,13
11,14
7,12
7,16
10,12
12,10
11,9
9,13
-1,19
2,20
3,20
8,14
15,15
14,16
14,-1
14,15
13,17
16,-6
16,-8
-11,-13
-5,-12
-8,-12
-15,-16
-12,-14
-12,-13
-10,-14
-14,-13
18,3
17,4
-19,-11
-17,-19
8,20
16,9
10,18
18,9
-17,-8
16,11
18,11
-19,-9
17,10
6,18
-16,-11
18,13
-20,-7
11,20
12,16
-20,-9
15,14
-8,-8
8,16
-17,-7
7,17
16,14
9,8
18,12
12,15
19,9
17,13
5,19
19,14
15,10
10,17
-20,-2
13,20
-2,20
-13,-7
-8,17
-20,-4
-19,-6
7,20
5,20
11,19
6,19
-12,17
-10,18
-10,16
-14,16
-14,19
-20,-5
-16,5
7,14
-20,4
13,12
-16,-19
-17,-12
14,11
-20,-13
14,10
14,20
19,11
17,17
18,10
20,8
20,11
16,10
20,9
-14,-3
19,7
18,-3
18,2
17,8
16,8
20,3
20,1
11,8
19,4
18,-2
17,5
12,8
7,15
6,12
18,7
19,3
5,-14
-12,13
0,-19
1,-17
2,-20
-1,-20
5,-19
1,-16
10,13
16,17
13,15
12,12
15,13
20,14
16,12
13,18
15,-10
15,-12
17,-13
20,15
18,-16
15,7
-18,-6
19,-6
19,-5
18,-5
17,-9
20,-8
14,-2
17,-2
7,-18
16,7
15,1
-12,-15
-11,-11
0,-16
3,-19
1,-19
3,-18
2,-19
6,20
-9,-18
-6,-20
-9,-17
12,18
8,17
-15,-17
13,14
14,18
17,16
17,15
18,16
10,9
16,18
15,19
18,19
14,12
-20,-3
15,16
16,19
20,12
19,8
16,-16
18,-15
18,-19
-18,-3
17,-14
13,7
19,-15
15,-19
15,-16
13,-20
14,-18
12,-20
-7,-18
-5,-18
11,-13
-7,-19
-3,-19
-4,-18
17,-15
-4,-16
-9,15
-3,-20
-14,15
-7,-14
-14,9
-2,-19
-13,-16
-11,-20
-14,-20
-11,-19
-10,-18
-7,-20
-12,-19
-13,-13
-16,-18
-16,-16
-18,-20
-15,-12
-12,-18
-14,-15
-15,5
-18,-18
-15,-7
16,-14
-8,-15
11,3
14,-11
-13,11
-18,-4
-15,-9
-16,-14
-17,-15
-19,-14
7,-15
-17,-16
-15,-10
-20,-11
-19,-12
18,-12
-18,4
-17,12
-16,15
-18,12
-9,-19
-17,5
19,1
-20,3
17,-5
-11,6
18,17
20,17
19,15
-17,6
16,-10
12,-14
20,13
19,20
19,-9
16,13
15,-6
19,19
20,-13
20,-4
9,-20
14,-20
14,9
-19,6
2,-17
-15,7
-17,7
15,2
17,11
16,6
12,20
19,18
12,17
12,-17
-7,19
20,0
20,4
20,-2
-17,-5
-14,13
-15,-6
-20,6
-16,7
-19,5
-18,5
-20,9
18,4
11,16
11,18
9,20
-19,-8
20,-9
-9,-16
-15,20
19,-4
19,-10
20,-18
16,-18
7,-19
7,19
-19,-18
-10,-17
-17,-18
-15,-13
-16,-15
-17,-9
15,-15
18,-14
17,-7
18,-8
-12,-11
-8,-13
15,-17
20,-19
-13,13
-18,7
-8,-18
-2,-18
-6,-16
-19,9
-18,14
-14,14
-16,16
-18,16
16,20
-15,15
-20,5
-17,17
-20,13
-20,14
-14,12
-16,17
-19,7
-11,14
13,-14
-1,-18
-15,-19
-19,-16
-17,-11
-19,-15
-4,-20
-12,-20
-10,-19
4,-20
5,17
-2,-20
-9,-20
18,-4
18,-13
19,-3
-14,-16
-17,-17
20,-1
-10,-13
9,17
15,-20
17,9
20,16
15,20
18,18
14,17
9,19
-19,-2
-19,-5
-10,20
19,12
-13,-19
-15,8
-16,20
-16,18
-14,18
-9,17
