points0,points1,points2
-54.4767070695372,-27.0358466923635,-77.3565843405181
-19.194198669994,-87.6222678704526,-52.4748020380314
-10.0121412596026,86.4174177310874,-39.1871714882098
62.1051850169596,21.5730399405902,47.4164366978255
47.0600936547051,-64.4565947399228,-59.1392894227271
45.4335710107482,-68.063885567053,-61.2730991924015
50.7188657016807,-63.8347245495794,-58.9973952108392
5.56880245842788,-13.8472069025171,11.479511407201
-22.4182810249729,-80.8091886811422,12.0064130906423
-24.6599580408984,-87.6877699066005,-43.6194118437857
10.1340523601735,42.3984982304971,-69.4103424032322
-72.6946792900404,8.93606034738858,58.658361034515
0.569702141594518,74.4801898728814,-42.2382757951616
55.4127046979446,51.2251303685141,12.5107682365564
-96.6348542963218,49.2774390405494,70.203285350466
-50.4733850958379,-25.6986162314447,-76.2066697104569
-16.9096799724798,-90.5276032901376,-48.8576314588047
47.7129804446346,-70.271735803426,-57.2250544364219
60.4005086624735,19.010282521741,48.585853082387
51.0245774731968,-64.0588201706339,-54.6831886483812
46.7866452304314,-64.5894415510086,-52.8014002686352
44.2912910950666,-70.7735540128747,-57.0910790081879
48.8302165855026,-74.4667862230516,-55.4440419176577
-24.0574959433308,-83.0806089374489,12.4571799984117
-20.6003942641283,-86.1423830711046,-43.9763222058816
10.1494555454497,43.8047077637455,-76.4576230689647
-70.5668166505558,8.28228429751182,60.8467261242384
5.09056980320026,73.7817504848842,-37.198641538877
55.9719394178851,54.2753437929073,14.4701118812971
-99.1245384107426,46.3876415512798,64.0028351866446
-48.0116865700847,-24.6720630889611,-80.8232839277203
-17.4823357414675,-90.4146826818258,-44.9928001642605
48.9555539140012,-71.6001707600435,-56.1622390020163
65.5265044902029,17.7142643321715,47.5718053735975
47.0032997134289,-65.0708657515982,-52.9122709526732
49.4603462169077,-81.0886677313835,-52.3311148868654
44.5507368957494,-77.7333079726579,-55.0267348864866
48.2287402488747,-76.1459248972756,-49.8518649760456
41.5793866424963,-66.6736840103898,-54.3831389016809
-21.1537252649015,-83.5251394733153,-43.938530932944
7.43905268651534,48.6992779033233,-73.4786994346516
-70.3187620509869,2.87308147004465,59.0084705920422
4.99897370343421,80.2488458139365,-36.7284995998885
54.4089342446149,50.7571292569539,13.9040191330756
-46.8007429386747,-20.3510065273378,-77.8794389746517
-15.4976961468328,-92.1059326503588,-44.5587198220189
49.7178690780119,-69.6307251481344,-55.5494057438988
69.3054678808798,14.6179053593988,49.9336213617493
44.6321872561763,-64.2865310111951,-49.1553132913641
48.3610740149832,-76.5027076602092,-52.0747373901013
43.6129578308832,-69.0556310528167,-50.6349949860087
47.5785901695905,-66.3500468089793,-46.8983194216649
46.581637583735,-66.6441788560577,-55.7390511277655
-21.9854916127515,-86.8746678083935,-47.1170556214603
9.04608843427419,50.4145251599314,-68.2977332045717
-70.8240176819338,2.34707602320123,59.6715034954097
3.25944227490477,82.9863964500381,-35.8657081237511
57.4687528672002,55.314088962426,14.2734668847838
43.4963437088076,-74.3204891921957,-46.8884735411092
-47.5841787369745,-25.4592968912783,-76.2749698297447
-16.3179778282785,-95.9582422762712,-42.1055632562417
49.8935353827069,-73.0185284698984,-51.0931792706211
71.6563294878556,11.2866631332542,50.0530078157063
43.8563396766403,-64.4830424112105,-56.355271325964
48.7846513510203,-62.5751436791833,-53.9560183606092
41.7969859940376,-68.0636567497487,-57.912568595491
47.5779141406336,-67.2027018970108,-47.279338078008
50.2705242543857,-66.3769565881718,-53.2049337708359
-16.5159975143859,-88.3883086065968,-45.9838073330896
12.8280059869916,46.9999402089055,-65.3692820737141
-67.5706711213575,2.06028555861224,60.9799873045949
0.678067726220888,80.1542539683399,-29.0582791674665
63.6033969455477,55.9892793507859,13.2629879723871
44.4078207416496,-66.324274290918,-51.6139903618595
-47.3292315160067,-24.0212593218583,-77.6037072732202
-19.9397535185449,-96.3219260640457,-42.2720860820751
47.7762495445106,-73.8798696899202,-47.3477807488669
73.9648243708829,14.0892678701269,58.2369455183499
43.1333295263722,-64.7599973353826,-58.6067622523222
41.2539446422432,-67.4839467141309,-53.0652106826773
40.9821660395246,-60.0066482430354,-51.6832267213366
45.2570676708193,-75.4681472414481,-47.4139578521522
51.4226305675281,-65.5772101576382,-51.5953806014409
53.8543709188701,-67.3337536143059,-44.124812928442
14.0695149547666,46.7190135546509,-69.0666511122723
-69.9503259036156,-5.26997372688392,62.8671337600439
2.67442769252523,81.5279219299781,-32.7571936712729
69.1015858669413,54.5788190418498,14.9102207836337
42.6313818446858,-61.1134875896084,-56.5546256128052
-52.7856447928574,-22.8967802846399,-77.1157135210022
49.5313504182106,-74.7438162551496,-45.2058950275788
76.9926059451936,12.6394329363388,59.7361368810048
41.3880630806067,-65.8805535039696,-65.4424831046037
44.6830860964814,-57.8944209618733,-58.196147782446
44.7121471229425,-65.9272250375583,-53.8696339889351
54.5586838139037,-67.9506919394851,-49.4753123053004
51.3493875010265,-64.4105020235057,-53.1959956391096
53.551185321964,-63.7828307830249,-45.630103205783
19.8369473255416,43.007368874534,-67.6381882316072
-63.8231945935394,-2.59810777643801,63.7083437721784
5.61440086492517,78.4185880300076,-34.9941618285651
66.3718372207544,53.9234977011181,21.7465064338367
45.3897842569564,-65.2025867423185,-55.6101872755514
-53.8131597842727,-21.955513466924,-78.1344764118604
43.5981432462449,-62.0045662900847,-59.3970394030094
45.3946000921954,-75.2224426809343,-43.192464848564
79.6183196683676,15.2224104896774,60.9481592897102
40.1145983167192,-71.3634301648656,-66.0077198788053
43.9580253186632,-64.8253479961287,-62.5669357177763
43.1264036712893,-65.5055511070325,-58.1403759552668
55.1345307144906,-63.80450260125,-48.0185800181256
50.3225325102466,-67.4494396443901,-53.9695311697198
54.2063486531872,-65.1072706218534,-41.6591157625592
24.1590620638592,41.7192919947714,-66.5221125908676
-64.0538194790881,-5.36294457978991,61.2146578390084
6.21804048251845,70.7174591053124,-38.9399907388402
67.4504192244456,54.1768297471123,23.4053986108239
41.903823775908,-66.8591306818873,-55.0574045071728
-51.7028247774281,-20.2403720906078,-80.4146864931418
47.4290113740612,-62.0718247718468,-55.6991818971632
42.6212998899751,-77.9740267659479,-36.3329079882471
83.9442491491318,15.7961185615243,64.6835843406122
41.4601523121281,-68.6377042488426,-64.7668521880088
39.8553903117864,-64.962289663208,-56.6785307700574
50.7984866623181,-61.2139470285494,-52.6308031158015
52.9768381705502,-64.4640176711291,-37.4798961583103
50.6095280482368,-70.2075541260569,-60.8264392771502
52.4100094496124,-63.4108123167554,-35.5577686471754
41.9788006225029,-70.208810426385,-54.0859469906575
-60.4351476358868,-6.76565590517387,70.0578355805085
4.01998821369459,67.5071190934353,-38.7263140970953
64.00903845439,53.3864110243956,21.2141661974983
45.0943457685544,-63.9738434951055,-59.9873943326749
-46.0309410071028,-18.5459003680799,-79.1696080347512
45.6435676827365,-63.2645791167908,-58.4336904989416
46.7795762383978,-83.7527619413914,-40.6354655139828
81.2224895915013,12.3875266412985,65.2179672785253
43.723668774988,-62.8845722600663,-67.7528503479595
46.7978681205995,-62.5628198442398,-55.5470936288133
44.8344929157302,-62.4378173009386,-54.0167110404895
57.4575670378441,-66.0352526295866,-37.2708638957357
52.9013233046673,-68.7295265438292,-60.7427076286535
48.4406252434263,-67.7330301830569,-35.0846875554166
44.4404195214885,-67.2024005954097,-62.5573421706322
50.7529922690155,-61.0761393299522,-37.7644594222781
1.3143511872717,69.9214251024821,-39.1169378294395
60.5340401948322,51.9492853188904,19.7605300774861
47.7176444881008,-67.8193449509952,-54.8714062209404
-48.0414195323035,-16.2646112216797,-77.751339442937
47.1173097688481,-59.2112067114544,-57.1370579045268
45.2944150622022,-89.1785281467922,-38.9403341227881
77.0090552073976,13.7672087282863,67.2800641633039
39.7387208944069,-62.9731943613439,-65.7380300712891
44.473084831185,-58.2879064580763,-58.7481338226366
51.3300736246361,-51.8227519421032,-65.0813072034395
50.9085737468271,-64.1208190970692,-37.5246166745482
58.7511817225469,-62.7229809768385,-58.0706193458956
49.6241125793201,-63.2676741075062,-35.1321322994105
52.7445121543145,-67.6216387306131,-56.5970258659649
49.1162076719792,-65.7631991858404,-38.7551014245971
48.7203844438151,-56.6993218711369,-58.3284594573619
61.4557227902098,52.4852839296803,20.5991382384854
50.3562533665264,-66.9054116986501,-57.5681729922377
-48.1982430238135,-13.4788848795626,-76.1378096663114
44.7948683930911,-60.2638738400896,-55.1805060091538
47.0792723438732,-92.6451096212143,-41.544126320362
77.6324876362517,15.0311623110211,67.8165424431707
42.0999728055616,-62.4173333787636,-62.5651067538861
45.4569437040777,-61.1855389398353,-53.1177111894665
48.2345725792789,-53.7855055839411,-55.3488624235491
52.609720650956,-69.3717026512774,-39.6035549965329
58.4676871622756,-61.3547814471778,-59.7316928380376
56.0539836420754,-61.6559547236996,-33.125971704086
49.6476591837485,-70.3253779017178,-61.6634382920041
50.9007306659006,-68.0412436931803,-39.537799835702
46.8375822672424,-55.6356232523905,-66.4576645216026
44.8957553058995,-59.9949037579496,-55.6980685691375
52.0622136682314,-65.0106669384925,-61.3071785349844
-50.752361358513,-16.7943001378026,-76.6438872828241
45.4941909538273,-56.5125358144358,-60.7546430330837
46.1775595707902,-91.1242949848645,-46.5476187364731
85.5811531933616,14.0907605306213,68.7184487174736
42.1750080808248,-65.7649649976635,-59.3501280395229
49.6229638031316,-60.1018933193256,-62.543526336367
44.9036760497967,-61.4488726753603,-55.8260701044002
47.2918618842734,-65.6933566931991,-45.5168575068283
62.3141417936238,-62.9538755521264,-60.4438594576532
55.3771516924311,-60.7429760430112,-32.510651491206
48.9348983107746,-64.2528475381999,-58.3648045425429
56.5446004777796,-69.8800540088196,-36.6802066188361
45.1459327853616,-55.2962206364317,-67.1985279633723
48.015581465161,-58.7305811309697,-55.9929865186988
44.533957394288,-58.9459840497362,-61.5792919913594
46.0251356450132,-54.30612787093,-60.9001898348491
44.5281405572573,-58.0174496475213,-64.6850452084727
38.543476382618,-92.0483216028915,-47.1694266740255
80.8138820261233,13.844122966826,70.297087589633
37.1267653923962,-67.4771758428317,-63.8042511530569
42.5844928903269,-54.6706662932787,-64.8240425963246
43.510727361895,-61.6564232976273,-60.624763065733
55.8968818503271,-72.4888539912536,-40.1227674265231
66.0647634241833,-66.237565019896,-60.061603587349
54.154390699543,-63.6322295959282,-35.3881945097801
39.1438600904688,-56.0894799842543,-68.9564770477203
59.9274385884488,-67.0966999602689,-35.4290210936304
42.9099619688665,-54.3006055792695,-67.7821779935675
50.0097656256996,-58.2843047377968,-58.2133807321017
44.7048764664584,-58.6527435658119,-65.0833408847347
41.2321500224683,-64.7173675469586,-65.1821532658203
45.1198223786033,-55.6703073217587,-67.2088899302705
33.7639969392417,-85.9861040168073,-49.9766337115127
44.1235667451301,-56.8529664075166,-58.6185399303318
36.8532215405258,-67.961839602981,-67.3229127976337
41.4362339548701,-55.026891188861,-69.9962365799784
49.4718269520688,-62.8172898948839,-59.7669974521829
57.4465477544584,-71.9797140590903,-39.0242592045913
65.3501385271368,-71.1970084535314,-61.36912030363
60.9814845603372,-64.7881245445645,-29.9865022588176
42.855436068623,-59.9273766211105,-55.2649183498566
57.2064779242195,-72.5953502295758,-38.9116931324816
43.0475849959845,-50.0416539593679,-67.2852411323735
49.2416695679347,-55.1830822683885,-55.540656297148
45.4491577919352,-57.2199269704202,-56.7746359838116
50.7697272287993,-54.4369356016737,-69.9617564725547
39.2731979703572,-53.8692229941137,-67.8484359661171
35.1056161827071,-88.022703051662,-46.1325902103957
44.6137188696067,-51.2881879600422,-61.9092772559724
61.403389971099,-66.4587572320455,-29.5868481372218
42.4456144187128,-49.9775900479806,-72.2898976299565
51.553950682609,-54.6966913349301,-57.40563603832
42.1232049204311,-48.8841663663487,-68.5992134123996
69.3214603199597,-67.6855080557679,-55.155951275059
60.2630356436147,-67.9759254745552,-28.8189209420482
44.1758179779299,-53.4882758572333,-57.1862252681945
59.2431993035784,-75.3421223425695,-38.3882399755966
44.5387428398521,-53.5981363460752,-70.2755330560263
51.780975654863,-55.1904742062547,-54.5986516479848
44.5836180873583,-54.7345709973671,-56.1765119456086
38.9737180879223,-54.7800776949459,-71.22128689162
37.8465014396969,-54.4038763964516,-73.1579184051464
36.7246463103888,-86.8161508627181,-43.8446769954018
42.2509373442872,-48.2371623306133,-63.3562180094117
42.2681283804756,-52.9111130252137,-68.7287659810184
41.6744984813849,-49.9562167252484,-68.9454674422808
50.7790078189275,-54.292555729713,-52.3130237523736
39.8081495650953,-49.1782955716415,-64.7470136654089
50.6962980809017,-53.3189870818156,-59.3375639051998
58.4058870811791,-70.9619483773547,-29.47902520626
37.9705458477286,-47.9333102603428,-65.9551093095186
58.3167011113278,-75.6996598079869,-34.5673533915147
46.2115570316439,-55.6134717019868,-67.8873948251308
53.001959928558,-55.4251716390546,-55.976779003399
44.8636370193506,-56.0553601677222,-50.3545518307133
35.5816244695853,-55.6185809720452,-74.0219659108141
38.1050891653824,-59.6043271914295,-74.13223501562
38.222756898161,-80.2021523778467,-50.7967752029781
41.9118254104014,-50.2200357113147,-64.5725465846733
44.4058705123185,-56.5741664326526,-73.7598772020285
47.3569746355003,-53.3124291857929,-76.6996259337924
46.470393130339,-58.8010433656869,-54.2557787221476
46.1378119270482,-58.2130172166445,-71.5423597627777
50.5212166997796,-56.4672243698802,-58.1418615739037
51.5747993117419,-67.8180870194184,-29.9191500291911
38.4427331839391,-50.9434870183899,-65.7914247279153
56.0557734248913,-75.8444783142882,-34.6083651419197
45.4408054939209,-55.7571903699229,-64.1051106546131
60.0888724171939,-50.3875366885383,-52.0955366541553
46.4356984779013,-56.5988951861948,-53.8673599786286
39.37465178112,-57.3991656932211,-76.8371175059944
34.6016912576837,-58.6577924203372,-72.7147772694137
43.5609779824143,-53.1393645883588,-72.8909779156537
40.5582002048623,-48.6412803824108,-64.2205799400617
37.3249615380761,-54.047366903929,-71.9581715235604
37.6940603637311,-56.2470075499147,-72.8709949089815
55.6856417450501,-53.6880898370811,-59.2851471244201
42.4605190495796,-54.2608986481681,-67.7872693847091
49.9677323018914,-56.5682775691667,-59.6550638631831
49.1049391730715,-65.104215758395,-26.9708819461624
39.9131022193689,-50.3577243643698,-66.9407685015652
53.1732988389392,-73.3570107945917,-37.716384915618
44.5228456999664,-54.2396017695855,-59.8983480093418
58.9629456613556,-51.7645407282056,-51.2289382701603
43.8825167180048,-53.6461836642207,-55.5906138438113
37.6703212468646,-59.2020700618895,-71.1645004218363
33.7103766133325,-58.2579837333883,-74.5651238401804
37.6548576129455,-56.4883845369874,-71.0638000982536
35.2360529912494,-49.0565743047413,-61.8602848360196
37.4591413315301,-57.3988412790728,-73.6389790112465
34.2193405299918,-52.8736592403835,-67.7532995432081
49.1566938394872,-58.3496722859771,-58.8127714602419
38.1907133989592,-56.5825918308731,-66.305947005532
51.6796055280813,-54.7429915481174,-59.9726627135277
33.6203926091585,-63.0548196367791,-79.686198146227
40.0474281599131,-48.0914878259899,-59.5445478184082
53.2065867504035,-79.3425868467243,-42.5674053721693
43.0936506681613,-54.2779335574689,-59.782980802333
61.2973407007482,-51.1063541408149,-48.9252752649923
47.7002224526423,-53.0264742070289,-56.1864108018809
27.6399957041786,-55.6264643937336,-76.0067952135416
35.0719764512447,-55.2937686826783,-73.9357648918944
40.3465855785785,-55.8759056700048,-73.6466228346543
35.5531815676058,-49.6662081979011,-60.4367984925411
39.6405675859334,-57.702569278532,-73.2347045728038
41.7418223657942,-54.8500782650159,-75.6880955798339
46.2846277064317,-61.4319361528017,-60.8125201961506
35.7095273880079,-54.9874941654982,-76.2817735130729
50.6498686768523,-57.5991664390013,-57.6521639371255
36.1930990442388,-57.9221081672454,-74.5592563657633
35.142471906302,-47.940449132525,-64.0531572396576
53.3615535445931,-75.1220303844379,-44.0121123734462
43.6117684908202,-51.6216209911023,-62.5718718552155
62.0886771728678,-53.7479040520833,-51.8682623326984
48.9167636433569,-52.1242275762804,-52.9691566543541
43.2074731277766,-59.7492464289371,-71.8336551861725
41.3517250577332,-55.792199002375,-76.4208561352154
34.9375399089971,-50.1860506217998,-74.9214577064373
38.8648541413556,-50.9412168429687,-65.5522209641977
37.0938260011901,-55.1036113902135,-72.0760903459877
43.5392452992618,-62.6425532208134,-72.9331743058575
48.6990326189991,-58.3601376762221,-58.4297464752914
33.3327419209759,-51.0399265200154,-71.8166472485507
46.9457992103391,-56.3354389095397,-55.0890007021806
45.235758329066,-61.5713207925462,-70.4663678679569
35.1343597475667,-53.5326121258111,-72.39321912123
35.2765237806115,-51.476195417324,-78.8057739721939
43.5293169457338,-50.1116737831843,-65.8978444804142
64.5493001536213,-54.4859378165367,-50.5549809343867
54.542548319875,-49.8966626303831,-50.8430654441388
41.9912529705379,-60.884364540168,-73.0416411602103
42.1554744527432,-55.8132238380705,-74.8946553727242
38.5712127299979,-51.3343303879227,-80.1964888358322
43.7038819306297,-55.6510894230359,-64.2225926452942
36.5687433118483,-58.8518067208345,-72.0790862084442
38.4473772146965,-61.5195643059924,-75.2192775585043
46.9129641300337,-52.0584377929294,-48.9735624041959
31.4028727920261,-49.7222596446414,-77.1567314473286
44.1439791177925,-58.691019358687,-54.4648632200347
39.0711479679528,-60.0165732294782,-68.8861166102638
45.6887078467326,-54.0152909332525,-64.4726737320365
38.9893837181683,-47.0287973245301,-77.700235534546
35.8836822625017,-60.7645270305687,-74.606159952666
63.3688947535681,-57.3907511613512,-46.4612142177383
51.3781056843983,-48.6325836881043,-53.2921511521688
44.8648226742918,-58.1412063946636,-73.1894837663007
44.9779210718929,-58.6028025318488,-77.5692080529226
40.2688489622886,-52.4832313328071,-83.6657235567689
46.5834764620763,-55.6495240069369,-63.7062020193245
39.3592638322424,-50.7442035859619,-70.1475117757659
32.8561343910377,-55.2752611140445,-71.8292046694115
41.5957376452792,-56.4577947545049,-53.9001890431705
36.2047229087773,-47.2126060781285,-82.8485221440254
45.1452256162296,-63.995471208032,-56.4223024161708
51.2430597102219,-60.346219891663,-70.0666947735713
47.6154980764111,-60.2494004333358,-62.4346288713494
38.3331614726434,-48.591042562326,-77.9888967705578
36.3453148909145,-60.7854771505428,-68.5291111850898
44.2104959655573,-61.3851596366099,-75.1218048782699
48.883828231958,-46.9979095949481,-48.844827821644
46.4875898151504,-54.649985416084,-76.3572652257714
42.6103909682721,-57.2714470662584,-79.6717543215294
40.2144607743105,-56.7981365550955,-78.8261426999112
38.7074419255406,-56.6010423594571,-67.0682431929484
43.7282902653745,-54.9335969376052,-72.4874417167214
43.5010844815271,-59.997673185235,-70.7156592129217
47.9717640223672,-60.1535901594467,-55.9806731660798
40.5782692766096,-50.4276995523754,-73.8078099868982
45.6213657461883,-73.4846036657505,-53.0343430617769
43.8307744872181,-56.2397554681395,-72.6151530012223
37.6041398327077,-55.8615649512098,-70.4574460604922
32.4112413473664,-49.8286024665543,-83.6284960262491
39.3547650472106,-63.393123651031,-69.7333365276045
46.4107742347934,-60.2308315483314,-71.6428430781428
41.0975117873934,-51.4977048911407,-71.8210067482292
45.9408006390411,-57.8228973060375,-75.0440234446178
43.8926328830369,-52.753494701809,-84.9672314565374
38.257410836075,-60.9341446204711,-76.7484138646554
38.0453836570193,-54.6073171442726,-70.9796421084694
44.5732350151433,-53.4304496139516,-71.979723745298
36.231735325391,-63.4689515966331,-69.1864695861712
53.9166205708276,-73.6586198127776,-51.4901452702427
29.0860932577223,-52.1228937969349,-81.5274707009336
49.5709394785518,-74.124103306317,-51.7236203056464
43.8797382020216,-60.3202058121793,-71.2482552560312
42.0746802402337,-70.2424766592162,-49.9864730930327
33.1760741519109,-55.0079894859799,-81.298592329946
39.8151442324412,-60.2313319799015,-66.0091804693993
39.9477877819262,-49.7231692922109,-75.0360340786154
50.2271680721172,-74.3508477433207,-51.3558962539824
41.6067602936026,-55.7091005194697,-82.5324233312207
43.1546155427194,-49.3791141255004,-89.9608373616261
38.8617948621657,-59.4818540422744,-75.0552919447879
37.4009254597983,-49.0193976958797,-73.6812301750913
45.1113877299848,-49.7468578695983,-73.7344399613113
40.5148427278014,-65.4144768066971,-67.5390215264542
50.7611263899132,-70.2259316878296,-52.1556354294166
29.9295007080914,-58.2861499679809,-80.8032767186742
46.3133834846335,-73.7454459332158,-51.5525132328756
45.112837568909,-50.0070814169296,-75.9179091621886
47.2113814661773,-72.8989360965779,-54.4127405409112
30.8683518678842,-55.9499126290141,-80.0754223352653
37.5191051561506,-57.0585535173069,-64.2782817764832
40.2429875203719,-49.2340152914256,-80.2642769518753
52.074742257399,-74.1173594048742,-55.347408214242
42.3721070191157,-54.4571487603952,-85.6629326864458
45.679220237953,-55.9338891076507,-94.6033884207808
39.5557432975151,-56.9026243302782,-74.24787349919
34.6413822862233,-46.4057716116178,-79.3141772406465
47.4797890160406,-76.8229577542869,-48.0501990675697
38.1669419261371,-59.1766472446014,-63.2752363709772
53.4984253449312,-71.6659640954194,-59.1570674394125
27.7346869236873,-52.7098240139137,-77.3743625259451
28.9445770995117,-55.7300613312506,-81.9728769100296
40.590480111395,-47.3359758729038,-83.1786127417316
53.0504069164537,-80.9007781639328,-58.7983857557534
27.5021247705217,-54.7577813074319,-81.3045829349027
39.6767084790227,-60.3596132767506,-68.002756966485
37.5305439589092,-44.9968948053866,-81.2792647300934
51.4519571568393,-72.1240840095121,-55.3739925235825
41.5224370365042,-54.8734853996358,-90.7569661291715
45.1579067574632,-56.6948899479422,-94.7725048580338
36.1330605227898,-58.7399233580813,-71.7751208103099
30.7602314304474,-46.1872430823983,-75.4219656830891
30.9168606615885,-52.7315179998237,-79.1979612402129
38.891892136017,-61.1421539649072,-69.2879106031207
53.6830522254206,-70.2511575377737,-54.497767417034
27.0659633959296,-50.8257528377819,-80.4449555234562
29.9816589093044,-55.6478386264396,-78.2282424033536
40.2399781655265,-51.5283208478865,-77.8933270272597
48.8056075569361,-71.1119563839487,-53.0640277930701
29.4972261372341,-54.0037339569373,-79.5877591081697
36.2685502669422,-62.8550063784976,-68.0981082086211
36.2414290799705,-49.4584429447465,-79.4018876294963
55.56708040673,-68.5086907311927,-53.3142237076642
45.7712516483743,-53.6463176445988,-83.7569176668025
50.6193870432994,-77.1947418931548,-62.924907545891
30.7747676820344,-55.9632245020795,-73.4713730258328
29.1664684387175,-41.4900819871415,-83.5575645714789
32.5799630578448,-51.5602166259906,-83.8574614703993
35.8737944844986,-62.7487116884695,-65.8116324716189
60.7588384712479,-71.0789761230301,-51.2392250915393
28.3842675286047,-54.5787482490064,-84.8369434065747
30.8433678671699,-49.3877722596018,-85.4582803969303
30.6538934278932,-52.6682212113075,-76.3836264564416
59.8851240426052,-70.2193438378488,-58.7919855837898
31.409840559028,-52.8870997779997,-80.8084704155836
40.9858849695803,-63.740803034371,-63.4010280630622
33.8893260533375,-47.6927392308644,-84.156004111144
61.8974269007148,-73.6785744803115,-56.3881154978871
47.9579097976249,-54.3631947836548,-86.9625971418008
57.9681353261903,-71.5393835727136,-54.3281407517542
28.8237001419216,-54.6975621557682,-73.2838716860024
30.5403903772653,-39.3265564402363,-81.8439533794017
33.2574081807547,-51.246015144664,-83.3623331393441
41.7049189789909,-61.4539569922668,-65.5050911169537
57.4805791810021,-70.9788634213504,-50.6973498621239
34.3333805687458,-47.8936404668545,-79.990659894898
29.4334021006673,-51.5307059385942,-84.619648834162
35.1859795019555,-47.6681371002862,-87.5219788625538
59.2983402434327,-66.2493853226591,-59.0166782114311
34.6698233171981,-55.2660982853759,-77.5737693005648
37.313250618263,-58.099278873106,-63.3502063090827
38.0992927032311,-44.5176079556656,-86.8794229949589
60.1649346724601,-73.5889510982474,-56.9450933974716
48.9292551137179,-48.14459631671,-86.8707623090397
59.5542480937888,-68.0998934340644,-49.8463682503791
43.1539533609069,-65.8626044350945,-62.7824124923663
31.0488486171293,-40.1724133881849,-76.5870507937225
34.730361954304,-50.3435921931922,-80.0104672431598
36.3834395714532,-53.7837829771587,-77.7128754439174
59.6005348890264,-65.5369163590406,-45.2693558673592
33.642679229932,-51.7139129467041,-77.4223417494313
41.5690680208353,-50.74018528533,-79.6846105354093
35.9849978401057,-39.897902550524,-88.6467610053445
58.0166270710992,-67.2621879373436,-52.755569323134
36.5396524231552,-56.8222308039922,-73.8572358540367
32.4112225901606,-56.0582517753261,-57.7853532269652
35.5793743041096,-39.885350546859,-85.4043713140795
60.75780041612,-74.3625826589783,-57.2511832398447
43.7665594301396,-48.608865185624,-84.9586988603957
61.7220749307865,-67.7492266507995,-49.2803379331105
35.6377561337008,-48.3851404273193,-72.4903711500623
33.5436444245959,-39.0388451379229,-78.5375471711659
38.3930000517377,-51.92673142167,-80.9760529849227
40.0512793714889,-49.5477236864099,-77.3066278821853
61.9673561857753,-68.7363582495818,-52.565822371022
39.7619016821122,-49.0459471433713,-72.1767564650888
41.1299390673647,-52.5523000468655,-80.947903016247
37.2308198170177,-41.4898595795138,-86.5231760983967
62.6968939840161,-66.8568154994985,-49.8599619733424
39.5052345423063,-55.2971700248056,-73.627311010005
34.2763634725107,-49.0632786038584,-56.8659683360912
31.4356763916503,-41.9287496100003,-82.1104286708895
57.7937800318915,-70.4680764086798,-57.9186804409214
43.764899177093,-50.0728141338132,-85.5738003919494
